Compound,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C1CNCCN1,3.2222222222222223,1.1388888888888888,3.2222222222222223,1.1388888888888888,0.4022372466625182,86.138,76.05799999999999,86.08439831999999,36,0,0.0077229764777765044,-0.31420575344972834,0.31420575344972834,0.0077229764777765044,0.6666666666666666,1.0,1.1666666666666667,2.0,21.019550008653873,4.242640687119286,3.82842712474619,3.82842712474619,3.0,2.414213562373095,2.414213562373095,1.4999999999999998,1.4999999999999998,0.9571067811865474,0.9571067811865474,0.6035533905932735,0.6035533905932735,-0.08,34.3994618804395,4.088918918918919,2.157216946676406,0.9536924762600438,37.92797058470623,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,26.1790256236503,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,26.1790256236503,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,0.0,6.444444444444445,0.0,0.0,0.0,0.0,4.555555555555555,0.0,1.0,6,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.8208,25.739399999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CN2CCC1CC2,5.8782407407407415,0.49305555555555547,5.8782407407407415,0.49305555555555547,0.49628809818438946,126.20299999999999,112.09099999999998,126.11569844799999,52,0,0.019695217118230145,-0.32630652438129215,0.32630652438129215,0.019695217118230145,1.2222222222222223,1.8888888888888888,2.111111111111111,2.0628114925320324,105.4837783761905,6.267584713501616,5.714798309001573,5.714798309001573,4.360173345306137,3.84009483610877,3.84009483610877,3.3018927096813275,3.3018927096813275,2.706752306312329,2.706752306312329,2.0108748536379517,2.0108748536379517,-0.08,181.93578798750798,5.685803850156088,1.9573067776456596,0.8643558673469387,56.01696577436682,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.849062103838563,12.586597235060536,0.0,0.0,0.0,0.0,4.899909730850478,11.651573523323577,18.88348407499998,19.634269217737724,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.576019777736164,0.0,5.917906046161393,12.841643245852019,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,6.041840829147961,12.462662452073968,25.93115605767717,0.0,0.0,4.899909730850478,5.733667477162185,0.0,0.0,2.476851851851852,0.0,5.8782407407407415,0.8564814814814812,0.49305555555555547,2.6967592592592595,3.7652777777777784,0.0,1.0,9,2,2,0,3,3,0,0,0,2,1,2,0,0,3,3,3,0.03929999999999989,37.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCCCN,5.228472222222222,0.8055555555555556,5.228472222222222,0.8055555555555556,0.4935749343084608,102.18100000000001,88.06899999999999,102.11569844799999,44,0,-0.007726731672953336,-0.33047349727691466,0.33047349727691466,0.007726731672953336,0.7142857142857143,1.1428571428571428,1.4285714285714286,2.447472887876344,25.26112492884004,5.535533905932738,4.690234444311989,4.690234444311989,3.414213562373095,2.816496580927726,2.816496580927726,1.638010440969447,1.638010440969447,0.9082482904638628,0.9082482904638628,0.4654518298914496,0.4654518298914496,-0.08,35.509609925153406,6.92,5.92,5.920000000000001,44.878800879441414,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,25.93115605767717,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,19.26246486877803,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,25.93115605767717,6.4208216229260096,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.456944444444444,0.0,0.0,3.4319444444444445,1.6111111111111112,0.0,1.0,7,4,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.07410000000000017,31.959799999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NCCCCCN,5.228472222222222,0.8055555555555556,5.228472222222222,0.8055555555555556,0.4935749343084608,102.18100000000001,88.06899999999999,102.11569844799999,44,0,-0.007726731672953336,-0.33047349727691466,0.33047349727691466,0.007726731672953336,0.7142857142857143,1.1428571428571428,1.4285714285714286,2.447472887876344,25.26112492884004,5.535533905932738,4.690234444311989,4.690234444311989,3.414213562373095,2.816496580927726,2.816496580927726,1.638010440969447,1.638010440969447,0.9082482904638628,0.9082482904638628,0.4654518298914496,0.4654518298914496,-0.08,35.509609925153406,6.92,5.92,5.920000000000001,44.878800879441414,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,25.93115605767717,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,19.26246486877803,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,25.93115605767717,6.4208216229260096,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.456944444444444,0.0,0.0,3.4319444444444445,1.6111111111111112,0.0,1.0,7,4,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.07410000000000017,31.959799999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NCCCCCN,5.228472222222222,0.8055555555555556,5.228472222222222,0.8055555555555556,0.4935749343084608,102.18100000000001,88.06899999999999,102.11569844799999,44,0,-0.007726731672953336,-0.33047349727691466,0.33047349727691466,0.007726731672953336,0.7142857142857143,1.1428571428571428,1.4285714285714286,2.447472887876344,25.26112492884004,5.535533905932738,4.690234444311989,4.690234444311989,3.414213562373095,2.816496580927726,2.816496580927726,1.638010440969447,1.638010440969447,0.9082482904638628,0.9082482904638628,0.4654518298914496,0.4654518298914496,-0.08,35.509609925153406,6.92,5.92,5.920000000000001,44.878800879441414,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,25.93115605767717,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,19.26246486877803,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,25.93115605767717,6.4208216229260096,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.456944444444444,0.0,0.0,3.4319444444444445,1.6111111111111112,0.0,1.0,7,4,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.07410000000000017,31.959799999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
